Q6ICR9	P28068	23222639;23222639;23222639	direct interaction;physical association;physical association	molecular sieving;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
P35221	P35221	23292143;23292143;23292143	direct interaction;direct interaction;direct interaction	comigration in non denaturing gel electrophoresis;molecular sieving;x-ray crystallography
P35221	P18206	23292143;23292143	direct interaction;direct interaction	comigration in non denaturing gel electrophoresis;molecular sieving
P51681	O54081	23235831;23235831	physical association;direct interaction	pull down;surface plasmon resonance
P07814	P07814	23263184;23263184	direct interaction;direct interaction	molecular sieving;x-ray crystallography
Q9H4G4	Q14457	23364696	physical association	anti tag coimmunoprecipitation
P62988	Q13114	23334419	physical association	anti bait coimmunoprecipitation
Q6GQQ9	P50284	23334419	physical association	anti bait coimmunoprecipitation
Q6GQQ9	Q60803	23334419	physical association	anti bait coimmunoprecipitation
P62988	P35569	23354051	physical association	anti tag coimmunoprecipitation
P62988	P06213	23354051	physical association	anti tag coimmunoprecipitation
P08151	P41743	23446420;23446420;23446420	direct interaction;direct interaction;phosphorylation reaction	anti tag coimmunoprecipitation;anti bait coimmunoprecipitation;protein kinase assay
P70280	O15400	23104059;23104059;23104059	physical association;physical association;physical association	pull down;pull down;pull down
O15400	O88384	23104059;23104059;23104059;23104059;18033301	physical association;physical association;physical association;physical association;physical association	pull down;pull down;pull down;pull down;pull down
Q9UNK0	O88384	18033301;23104059;23104059;23104059	physical association;physical association;physical association;physical association	pull down;pull down;pull down;pull down
Q9UNK0	P70280	23104059;23104059	physical association;physical association	pull down;pull down
P70280	Q8QZZ8	23104059	physical association	pull down
O43189	Q60972	23142980	physical association	anti tag coimmunoprecipitation
P25490	Q03112	22308434	physical association	anti bait coimmunoprecipitation
P53539	Q03112	22308434	physical association	anti bait coimmunoprecipitation
P15408	Q03112	22308434	physical association	anti bait coimmunoprecipitation
P05412	Q03112	22308434;22308434	physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
Q03112	P17275	22308434;22308434	physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
Q13315	P13693	22451927;22451927	physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
P16104	P13693	22451927	physical association	anti bait coimmunoprecipitation
P53618	P35462	22802617	physical association	anti tag coimmunoprecipitation
P48444	P35462	22802617	physical association	anti tag coimmunoprecipitation
Q9Y678	P35462	22802617	physical association	anti tag coimmunoprecipitation
P06340	Q6ICR9	23222639	physical association	anti tag coimmunoprecipitation
Q6ICR9	P13765	23222639	physical association	anti tag coimmunoprecipitation
P25942	P39429	23334419	physical association	anti bait coimmunoprecipitation
P25942	O08863	23334419	physical association	anti bait coimmunoprecipitation
Q96AP0	O14746	23103865	physical association	anti tag coimmunoprecipitation
Q9UK80	P62988	23201676;23201676	direct interaction;direct interaction	fluorescent resonance energy transfer;fluorescent resonance energy transfer
Q9BVA6	Q9BVA6	22266942	ampylation reaction	ampylation assay
Q9BVA6	P60953	22266942	ampylation reaction	ampylation assay
Q9BVA6	P63000	22266942	ampylation reaction	ampylation assay
Q99523	P28799	23236149;23236149	physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
P29317	O15357	22244754;22244754;22244754	direct interaction;direct interaction;direct interaction	isothermal titration calorimetry;isothermal titration calorimetry;nuclear magnetic resonance
P21709	O15357	22244754	direct interaction	isothermal titration calorimetry
P18827	Q13009	23395182;23395182;23395182;23395182;23395182	direct interaction;direct interaction;direct interaction;direct interaction;direct interaction	classical fluorescence spectroscopy;nuclear magnetic resonance;x-ray crystallography;isothermal titration calorimetry;classical fluorescence spectroscopy
Q13009	Q9C0A0	23395182;23395182	direct interaction;direct interaction	isothermal titration calorimetry;nuclear magnetic resonance
Q13009	P34741	23395182	direct interaction	classical fluorescence spectroscopy
Q13009	O75056	23395182	direct interaction	classical fluorescence spectroscopy
Q13009	P31431	23395182	direct interaction	classical fluorescence spectroscopy
Q9P289	Q9Y376	23434407;23434407;23434407;23434407;23434407;23434407;23434407;23434407;23434407;23434407	direct interaction;direct interaction;physical association;physical association;direct interaction;direct interaction;direct interaction;physical association;direct interaction;physical association	bio-layer interferometry;bio-layer interferometry;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;x-ray crystallography;molecular sieving;comigration in sds page;anti tag coimmunoprecipitation;bio-layer interferometry;x-ray crystallography
Q13546	Q13546	23473668	phosphorylation reaction	protein kinase assay
Q8NHV1	Q8NHV1	23454188;23454188	direct interaction;direct interaction	cosedimentation in solution;x-ray crystallography
Q9UG22	Q8NHV1	23454188;23454188	direct interaction;direct interaction	gtpase assay;gtpase assay
Q6W2J9	Q9BSM1	23523425;23523425;23523425;23523425;23523425;23523425;23523425	direct interaction;physical association;physical association;direct interaction;direct interaction;direct interaction;physical association	x-ray crystallography;lambda repressor two hybrid;pull down;cosedimentation in solution;ion exchange chromatography;molecular sieving;lambda repressor two hybrid
Q5H9F3	Q9BSM1	23523425;23523425;23523425;23523425;23523425;23523425	physical association;direct interaction;physical association;direct interaction;direct interaction;direct interaction	pull down;x-ray crystallography;lambda repressor two hybrid;ion exchange chromatography;molecular sieving;cosedimentation in solution
Q3KNV8	Q5H9F3	23523425	physical association	lambda repressor two hybrid
Q3KNV8	Q6W2J9	23523425	physical association	lambda repressor two hybrid
P35226	P78364	23523425	physical association	lambda repressor two hybrid
P35227	P78364	23523425	physical association	lambda repressor two hybrid
P54725	P62988	16007098;16007098;16007098;16007098;23823328;16007098;16007098;23562397	direct interaction;direct interaction;direct interaction;physical association;direct interaction;direct interaction;direct interaction;direct interaction	nuclear magnetic resonance;pull down;pull down;pull down;nuclear magnetic resonance;pull down;surface plasmon resonance;nuclear magnetic resonance
P62988	Q96RL1	23823328;23562397	direct interaction;direct interaction	nuclear magnetic resonance;nuclear magnetic resonance
O95727	O95727	23583034;23871486;23871486;23583034;23583034	direct interaction;direct interaction;direct interaction;direct interaction;direct interaction	x-ray crystallography;molecular sieving;cosedimentation in solution;cosedimentation in solution;molecular sieving
Q99613	Q14152	23623729;23623729	direct interaction;physical association	molecular sieving;pull down
P41567	Q14152	23623729;23623729	direct interaction;physical association	pull down;pull down
P41567	Q99613	23623729;23623729	direct interaction;physical association	pull down;pull down
P47813	Q14152	23623729;23623729	direct interaction;physical association	pull down;pull down
Q99613	P47813	23623729;23623729	direct interaction;physical association	pull down;pull down
P20839	P20839	23643948	direct interaction	electron tomography
Q13627	Q13627	23665168;23665168	phosphorylation reaction;phosphorylation reaction	protein kinase assay;protein kinase assay
Q9BUL8	Q9BUL8	23665169	direct interaction	cosedimentation in solution
Q14980	Q8VDU0	23665171;23665171	direct interaction;direct interaction	fluorescence polarization spectroscopy;isothermal titration calorimetry
Q8IUX4	Q8IUX4	23685212;23685212	direct interaction;direct interaction	dynamic light scattering;x-ray crystallography
P26368	Q15637	23273425;23273425;23273425;23273425;23273425;23273425;23273425	direct interaction;direct interaction;direct interaction;direct interaction;direct interaction;physical association;direct interaction	nuclear magnetic resonance;x ray scattering;isothermal titration calorimetry;dynamic light scattering;molecular sieving;pull down;x-ray crystallography
P35579	P35579	22483112	direct interaction	light scattering
O60566	Q8NG31	22000412;22000412;22000412;22000412;22000412;22000412;22000412;22000412;22000412;22000412;22000412	direct interaction;direct interaction;direct interaction;direct interaction;direct interaction;direct interaction;direct interaction;direct interaction;direct interaction;direct interaction;physical association	mass spectrometry studies of complexes;two hybrid;circular dichroism;classical fluorescence spectroscopy;isothermal titration calorimetry;molecular sieving;mass spectrometry studies of complexes;nuclear magnetic resonance;two hybrid;molecular sieving;anti tag coimmunoprecipitation
P05106	Q71LX4	21134644	direct interaction	nuclear magnetic resonance
P32927	P42336	23526884	phosphorylation reaction	protein kinase assay
Q8WUI4	Q8CFN5	23565059;23565059	physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
P12757	Q6ZSG1	23610558	physical association	anti tag coimmunoprecipitation
Q6ZSG1	P12755	23610558;23610558	physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
P62988	O43541	23610558	physical association	anti tag coimmunoprecipitation
P62988	O15105	23610558	physical association	anti tag coimmunoprecipitation
Q6ZSG1	O43541	23610558	physical association	anti tag coimmunoprecipitation
O15105	Q6ZSG1	23610558	physical association	anti tag coimmunoprecipitation
P62988	P12755	23610558;23610558	physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
P62988	Q9BZQ4	23610559	physical association	pull down
P48736	P68404	23824069;23824069	physical association;physical association	anti tag coimmunoprecipitation;anti bait coimmunoprecipitation
P48736	P48736	23824069	phosphorylation reaction	protein kinase assay
P05771	P48736	23824069	direct interaction	protein kinase assay
Q9UKE5	Q9Y4K3	22904686;22904686;22904686	physical association;direct interaction;physical association	anti tag coimmunoprecipitation;pull down;anti bait coimmunoprecipitation
Q9UKE5	Q12933	22904686;22904686	physical association;direct interaction	anti bait coimmunoprecipitation;pull down
Q9UKE5	O43318	22904686;22904686;22904686	physical association;physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;anti bait coimmunoprecipitation
Q9UKE5	Q9NYJ8	22904686;22904686;22904686	physical association;physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;anti bait coimmunoprecipitation
O43318	P03230	22904686	physical association	anti bait coimmunoprecipitation
O14920	Q9UKE5	22904686;22904686	physical association;physical association	anti tag coimmunoprecipitation;anti bait coimmunoprecipitation
Q2VPB7	Q9H0R1	22022230;22022230	direct interaction;direct interaction	two hybrid;two hybrid
Q8N3Y1	B1WBR1	21572988;21572988	physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
O75147	B4DYZ0	21572988;21572988;21572988;21572988	physical association;direct interaction;physical association;physical association	anti tag coimmunoprecipitation;pull down;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
Q15303	P04626	21203579	physical association	anti bait coimmunoprecipitation
P04626	P04626	22733765;21203579	physical association;direct interaction	anti tag coimmunoprecipitation;fluorescent resonance energy transfer
Q03135	P52735	20808760;20808760;20808760;20808760;20808760	physical association;physical association;physical association;direct interaction;physical association	anti tag coimmunoprecipitation;anti bait coimmunoprecipitation;anti tag coimmunoprecipitation;protein array;pull down
Q03135	P42684	20808760	direct interaction	protein array
P00519	Q03135	20808760	direct interaction	protein array
Q03135	P19174	20808760;20808760	direct interaction;physical association	protein array;pull down
Q03135	Q8N5H7	20808760	direct interaction	protein array
Q13322	Q03135	20808760	direct interaction	protein array
P20936	Q03135	20808760	direct interaction	protein array
O75460	P08107	20625543;20625543;20625543;20625543;20625543	physical association;physical association;physical association;physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;anti bait coimmunoprecipitation;anti tag coimmunoprecipitation;anti bait coimmunoprecipitation
Q9UKT7	Q9WTX5	23503662;23503662	physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
P27487	K0BRG7	23831647;23486063;23831647;23831647;23486063	direct interaction;physical association;direct interaction;direct interaction;direct interaction	x-ray crystallography;pull down;surface plasmon resonance;molecular sieving;pull down
Q9BYF1	P59594	23486063	direct interaction	pull down
P09651	P09651	23455423;23455423;23455423;23455423	direct interaction;direct interaction;direct interaction;direct interaction	transmission electron microscopy;transmission electron microscopy;classical fluorescence spectroscopy;cosedimentation
Q9UKV8	P00533	23636329;23636329;23636329;23636329;23636329;23636329;23636329;23636329;23636329;23636329;23636329	physical association;direct interaction;physical association;physical association;physical association;physical association;physical association;phosphorylation reaction;physical association;physical association;physical association	anti tag coimmunoprecipitation;pull down;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;bimolecular fluorescence complementation;protein kinase assay;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
P01116	O43924	23698361	direct interaction	amplified luminescent proximity homogeneous assay
Q15382	O43924	23698361	physical association	fluorescent resonance energy transfer
P51532	P11388	23698369	physical association	anti bait coimmunoprecipitation
P11388	O14497	23698369;23698369	physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
P46063	P09874	23396353;23396353;23396353;23396353;23396353;23396353;23396353;23396353	direct interaction;physical association;direct interaction;physical association;direct interaction;adp ribosylation reaction;direct interaction;physical association	far western blotting;anti bait coimmunoprecipitation;pull down;anti bait coimmunoprecipitation;pull down;adp ribosylase assay;pull down;tandem affinity purification
A5YKK6	P26651	23644599;23644599;23644599;23644599	direct interaction;direct interaction;direct interaction;direct interaction	x-ray crystallography;pull down;pull down;isothermal titration calorimetry
P11940	Q09161	23665581;23665581;23665581;23665581	physical association;physical association;physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti tag coimmunoprecipitation;anti bait coimmunoprecipitation
P06730	P11940	23665581;23665581;23665581;23665581;23665581	physical association;physical association;physical association;physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
Q86U42	P11940	23665581;23665581	physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
Q96QK1	Q9UBQ0	17891154;17891154;24747528;17891154;17891154;17891154	physical association;direct interaction;direct interaction;direct interaction;physical association;physical association	anti tag coimmunoprecipitation;x-ray crystallography;thermal shift binding;molecular sieving;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
P83916	P23497	9636146	physical association	two hybrid
Q14739	P83916	8663349	physical association	coimmunoprecipitation
Q7LBR1	O75351	17928862	direct interaction	surface plasmon resonance
O75351	Q9HD42	17928862	direct interaction	surface plasmon resonance
O75351	Q9UQN3	17928862;17928862	direct interaction;direct interaction	surface plasmon resonance;nuclear magnetic resonance
Q9HD42	Q9UN37	17928862;17928862	direct interaction;direct interaction	nuclear magnetic resonance;surface plasmon resonance
Q9UQN3	Q9UN37	17928862	direct interaction	surface plasmon resonance
Q9UN37	Q7LBR1	17928862	direct interaction	surface plasmon resonance
Q15019	Q15019	17637674;17637674	direct interaction;direct interaction	x-ray crystallography;molecular sieving
P40763	P40763	17676033	physical association	anti tag coimmunoprecipitation
Q9UHD9	P62988	17687326;17687326	physical association;physical association	pull down;pull down
P61769	P15813	17581592	direct interaction	x-ray crystallography
P08107	P15976	17167422;17167422	physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
P42574	P15976	17167422	protein cleavage	protease assay
Q9Y235	Q9Y235	17187054;17187054	direct interaction;direct interaction	molecular sieving;x-ray crystallography
P16298	Q8IV04	17230191	physical association	two hybrid
O14746	O14773	17237767;17237767;17237767	physical association;physical association;direct interaction	molecular sieving;pull down;pull down
P24522	P28715	17268471;17268471	physical association;direct interaction	anti bait coimmunoprecipitation;pull down
Q15382	P13693	17301792;17301792	direct interaction;direct interaction	pull down;gdp/gtp exchange assay
Q01196	Q9BZS1	17377532	physical association	anti bait coimmunoprecipitation
Q9UBG7	Q6ZQ88	17392792	physical association	anti tag coimmunoprecipitation
P31749	O70343	17554339	phosphorylation reaction	protein kinase assay
P13612	Q8IZP0	21173240;21173240	physical association;direct interaction	pull down;pull down
P49023	P13612	21173240	physical association	pull down
Q15046	P07814	21220307;21220307;21220307	physical association;physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
P07814	O60506	21220307;21220307	physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
Q9BTM9	O95396	21209336;21209336;21209336;21209336	physical association;covalent binding;physical association;physical association	anti tag coimmunoprecipitation;comigration in sds page;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
Q9BTM9	Q2VPK5	21209336	physical association	anti tag coimmunoprecipitation
Q9Y4E8	Q9BTM9	21209336;21209336	physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
Q9BTM9	P55060	21209336;21209336	physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
P62988	P40818	22056774;21209336	deubiquitination reaction;deubiquitination reaction	deubiquitinase assay;deubiquitinase assay
Q9Y4E8	P62988	21209336	deubiquitination reaction	deubiquitinase assay
P22314	P62988	17597759;21209336;17597759;17597759	direct interaction;covalent binding;direct interaction;physical association	comigration in sds page;comigration in sds page;comigration in sds page;pull down
Q96EB6	Q8WTS6	21245319;21245319;21245319;21245319;21245319;21245319;21245319;21245319;21245319;21245319;21245319	physical association;physical association;physical association;methylation reaction;direct interaction;physical association;direct interaction;methylation reaction;physical association;physical association;methylation reaction	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;pull down;methyltransferase assay;pull down;anti tag coimmunoprecipitation;pull down;methyltransferase assay;anti bait coimmunoprecipitation;anti tag coimmunoprecipitation;methyltransferase assay
Q8WTS6	Q8WTS6	21245319	methylation reaction	methyltransferase assay
P62988	Q6TQR6	21245344;21266548;21245344;21245344;21245344;21266548;21266548	direct interaction;protein cleavage;direct interaction;direct interaction;enzymatic reaction;deubiquitination reaction;deubiquitination reaction	molecular sieving;protease assay;x-ray crystallography;ion exchange chromatography;cleavage assay;deubiquitinase assay;deubiquitinase assay
P62988	P43558	21245344	enzymatic reaction	cleavage assay
P62988	Q9UHH9	21262846	physical association	anti tag coimmunoprecipitation
O60566	Q15013	21300909	physical association	anti bait coimmunoprecipitation
Q96B01	Q14565	21307306;21307306;21307306	direct interaction;direct interaction;direct interaction	pull down;pull down;pull down
P63146	Q8IWV7	21422291	direct interaction	nuclear magnetic resonance
P12644	Q62356	21482757	direct interaction	surface plasmon resonance
P01137	Q62356	21482757	direct interaction	surface plasmon resonance
O00592	Q8Z6A7	23842500	physical association	anti tag coimmunoprecipitation
P02750	P37023	23868260;23868260;23868260	physical association;physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
P36897	P02750	23868260;23868260;23868260;23868260;23868260;23868260;23868260	direct interaction;physical association;direct interaction;direct interaction;physical association;physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
P17813	P02750	23868260;23868260;23868260;23868260;23868260	direct interaction;direct interaction;direct interaction;physical association;direct interaction	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;surface plasmon resonance
P02750	P37173	23868260;23868260;23868260;23868260	direct interaction;direct interaction;direct interaction;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
O00482	P35222	22187462;22187462;22187462;22187462;22187462	direct interaction;direct interaction;physical association;direct interaction;direct interaction	x-ray crystallography;pull down;pull down;molecular sieving;pull down
Q13950	O15297	22065775;22065775;22065775;22065775	physical association;physical association;physical association;dephosphorylation reaction	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti tag coimmunoprecipitation;phosphatase assay
Q9Y6D9	Q9Y6D9	22493223;22493223;22493223;22493223;22493223;22493223;22493223;22493223	direct interaction;direct interaction;direct interaction;direct interaction;direct interaction;physical association;direct interaction;direct interaction	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;molecular sieving;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;x-ray crystallography
P63000	Q6P589	22949657;22949657;22949657;22949657;22949657;22949657	physical association;physical association;physical association;physical association;direct interaction;direct interaction	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
Q6P589	P15153	22949657;22949657	physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
P62318	P84090	23236152;23236152;23236152	physical association;physical association;physical association	anti tag coimmunoprecipitation;anti bait coimmunoprecipitation;anti tag coimmunoprecipitation
Q9HCG8	P38919	23236153;23236153	direct interaction;physical association	pull down;anti tag coimmunoprecipitation
P01112	Q3UHD6	21512128	direct interaction	pull down
Q15036	P01112	21512128	direct interaction	pull down
Q15046	Q13155	21536907;21536907;21536907;24212136;24212136;21536907	direct interaction;direct interaction;direct interaction;physical association;direct interaction;direct interaction	pull down;molecular sieving;pull down;two hybrid;amplified luminescent proximity homogeneous assay;x ray scattering
P08047	Q8N726	21555589;21555589;21555589;21555589	physical association;direct interaction;physical association;direct interaction	anti tag coimmunoprecipitation;pull down;anti tag coimmunoprecipitation;pull down
Q13330	P05412	21555589;21555589	direct interaction;direct interaction	pull down;pull down
P08047	P62988	21555589	physical association	anti tag coimmunoprecipitation
Q8N726	Q13330	21555589;21555589	physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
P62988	Q13330	21555589	physical association	anti tag coimmunoprecipitation
C3RSF2	P60484	21593423;21593423;21593423;21593423	physical association;physical association;physical association;physical association	anti tag coimmunoprecipitation;bimolecular fluorescence complementation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
Q8TAM1	Q6ZW61	20080638;20080638;20080638;20080638	physical association;physical association;physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
Q9NPJ1	Q9BXC9	20080638;20080638;20080638	physical association;physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
Q8IWZ6	Q9BXC9	20080638;20080638	physical association;physical association	anti tag coimmunoprecipitation;tandem affinity purification
Q9NPJ1	Q6ZW61	20080638;20080638;20080638;20080638;20080638;20080638;20080638	physical association;physical association;physical association;physical association;physical association;physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
Q8TAM1	Q8IWZ6	20080638;20080638	physical association;physical association	anti tag coimmunoprecipitation;tandem affinity purification
Q8NFJ9	Q6ZW61	20080638	physical association	anti tag coimmunoprecipitation
Q8TAM1	Q3SYG4	20080638;20080638	physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
Q6ZW61	Q9BXC9	20080638;20080638	physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
Q6ZW61	Q96RK4	20080638	physical association	anti tag coimmunoprecipitation
Q6ZW61	Q8IWZ6	20080638;20080638	physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
Q6ZW61	Q3SYG4	20080638;20080638	physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
O15357	P20827	22244754	physical association	anti tag coimmunoprecipitation
P60228	O00303	23623729;23623729	physical association;physical association	pull down;pull down
P60228	Q7L2H7	23623729;23623729	physical association;physical association	pull down;pull down
Q7L2H7	Q99613	23623729	physical association	pull down
Q9UBQ5	Q7L2H7	23623729;23623729	physical association;physical association	pull down;pull down
Q7L2H7	Q9Y262	23623729;23623729	physical association;physical association	pull down;pull down
Q99613	Q9Y262	23623729	physical association	pull down
O00303	Q9Y262	23623729;23623729	physical association;physical association	pull down;pull down
Q9Y262	O15372	23623729;23623729	physical association;physical association	pull down;pull down
O75822	Q14152	23623729	physical association	pull down
O75822	Q99613	23623729	physical association	pull down
O75822	P60228	23623729	physical association	pull down
O00303	O75822	23623729	physical association	pull down
O75822	Q9UBQ5	23623729	physical association	pull down
O75822	Q9Y262	23623729	physical association	pull down
O75822	Q7L2H7	23623729	physical association	pull down
O00303	Q99613	23623729	physical association	pull down
O00303	Q9UBQ5	23623729;23623729	physical association;physical association	pull down;pull down
O15371	Q99613	23623729	physical association	pull down
O00303	O15371	23623729	physical association	pull down
O15371	Q9UBQ5	23623729	physical association	pull down
Q9Y262	O15371	23623729	physical association	pull down
O15371	Q7L2H7	23623729	physical association	pull down
Q9UBQ5	Q99613	23623729	physical association	pull down
Q06413	Q9H2X6	23565059	physical association	anti bait coimmunoprecipitation
O43318	Q9H2X6	23565059	physical association	anti bait coimmunoprecipitation
Q2VPB7	Q9NUS5	22022230	physical association	anti tag coimmunoprecipitation
Q9H0R1	Q9NUS5	22022230	physical association	anti tag coimmunoprecipitation
Q8N3Y1	Q14999	21572988	physical association	anti tag coimmunoprecipitation
Q13616	Q8N3Y1	21572988	physical association	anti tag coimmunoprecipitation
Q8N3Y1	Q13617	21572988	physical association	anti tag coimmunoprecipitation
Q8N3Y1	Q92526	21572988	physical association	anti tag coimmunoprecipitation
Q8N3Y1	Q99471	21572988	physical association	anti tag coimmunoprecipitation
Q8N3Y1	Q99832	21572988	physical association	anti tag coimmunoprecipitation
P78371	Q8N3Y1	21572988	physical association	anti tag coimmunoprecipitation
P49368	Q8N3Y1	21572988	physical association	anti tag coimmunoprecipitation
Q8N3Y1	P40227	21572988	physical association	anti tag coimmunoprecipitation
P61758	Q8N3Y1	21572988	physical association	anti tag coimmunoprecipitation
Q8N3Y1	Q9H0W5	21572988	physical association	anti tag coimmunoprecipitation
O75147	Q8N3Y1	21572988	physical association	anti tag coimmunoprecipitation
Q8N3Y1	P84077	21572988	physical association	anti tag coimmunoprecipitation
Q8N3Y1	Q15645	21572988	physical association	anti tag coimmunoprecipitation
Q8N3Y1	O14737	21572988	physical association	anti tag coimmunoprecipitation
P63208	Q9R194	23503662;23503662;23503662	physical association;physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
P63208	Q9UKT7	23503662	physical association	pull down
P51532	P97496	23698369	physical association	anti tag coimmunoprecipitation
P46063	P12956	23396353	physical association	tandem affinity purification
P13010	P46063	23396353	physical association	tandem affinity purification
Q96QV6	P46063	23396353	physical association	tandem affinity purification
Q99880	P46063	23396353	physical association	tandem affinity purification
Q09161	P06730	23665581	physical association	anti bait coimmunoprecipitation
Q92900	P06730	23665581;23665581;23665581	physical association;physical association;physical association	anti bait coimmunoprecipitation;anti tag coimmunoprecipitation;anti bait coimmunoprecipitation
Q09161	Q92900	23665581;23665581;23665581	physical association;physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti tag coimmunoprecipitation
Q86U42	Q09161	23665581	physical association	anti tag coimmunoprecipitation
Q92900	Q86U42	23665581	physical association	anti tag coimmunoprecipitation
P11940	Q92900	23665581;23665581	physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
O43741	P54645	17851531	physical association	pull down
Q16181	Q15019	24633326;24633326;17637674;17637674	physical association;physical association;physical association;physical association	pull down;pull down;pull down;pull down
Q14141	Q16181	24633326;17637674	physical association;physical association	pull down;pull down
O60341	Q96BD5	17687328	physical association	anti bait coimmunoprecipitation
Q00535	P07814	21220307	physical association	anti bait coimmunoprecipitation
Q96K76	Q9BTM9	21209336;21209336	physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
Q9BTM9	Q08J23	21209336;21209336	physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
Q9BTM9	Q15717	21209336	physical association	anti tag coimmunoprecipitation
Q9BTM9	Q92900	21209336	physical association	anti tag coimmunoprecipitation
Q9BTM9	Q6P2Q9	21209336	physical association	anti tag coimmunoprecipitation
Q9BTM9	P02790	21209336	physical association	anti tag coimmunoprecipitation
Q9BTM9	O15294	21209336	physical association	anti tag coimmunoprecipitation
P02787	Q9BTM9	21209336	physical association	anti tag coimmunoprecipitation
Q9BTM9	P80188	21209336	physical association	anti tag coimmunoprecipitation
Q5VTR2	Q9BTM9	21209336	physical association	anti tag coimmunoprecipitation
Q9BTM9	P46060	21209336	physical association	anti tag coimmunoprecipitation
Q9BTM9	Q9UBU9	21209336	physical association	anti tag coimmunoprecipitation
