A0FGR8,A0FGR8,24847877;23791178,x-ray crystallography;ion mobility mass spectrometry of complexes;anti tag coimmunoprecipitation,
Q99418,P29274,16027149,two hybrid;pull down;confocal microscopy;fluorescent resonance energy transfer;anti tag coimmunoprecipitation,
Q99418,P84077,14654833,x-ray crystallography,
Q99436,P20618,14733938,two hybrid,
Q99436,P28074,17948026,two hybrid,
Q99459,O43660,17353931,anti bait coip,
Q99459,P52272,20467437,anti bait coip;fluorescence microscopy;pull down,
Q99496,P35226,22493164,two hybrid array,
Q99496,P35227,22493164,two hybrid array;anti tag coimmunoprecipitation,
Q99496,Q06587,16943429,pull down,
Q99496,Q9BSM1,16943429,pull down,
Q99496,Q9HC52,21282530,anti tag coimmunoprecipitation,
Q99497,P10275,17510388,two hybrid;anti bait coip;confocal microscopy,
Q99497,Q13158,21785459,pull down;anti bait coip,
Q99523,Q9UJY4,11331584;11390366,two hybrid,
Q99523,Q9UJY5,20676133,far western blotting,
Q99547,Q01780,16396833,anti bait coip,
Q99547,Q13868,16396833,anti bait coip,
Q99558,O14920,10733566,anti tag coimmunoprecipitation,
Q99558,O15111,16286467,proximity ligation assay;protein kinase assay,
Q99558,P05186,15208311,anti tag coimmunoprecipitation;biochemical,
Q99593,P52952,11431700,two hybrid;anti tag coimmunoprecipitation;pull down,
Q99627,P55789,15304329,imaging technique;cosedimentation,
Q99638,O60921,10359610,two hybrid;anti bait coip,
Q99640,P14635,23397142;10373560,proximity ligation assay;coimmunoprecipitation,
Q99661,Q15691,19543227;19632184,fluorescence microscopy;pull down,
Q99683,P63104,15023544;16449798,two hybrid;pull down;coimmunoprecipitation,
Q99683,Q969S3,21771788,anti bait coip;comigration in gel electrophoresis;in-gel kinase assay;pull down,
Q99683,Q99683,9743501,coimmunoprecipitation,
Q99683,Q9UER7,11495919;9743501;11003656,proximity ligation assay;confocal microscopy;anti bait coip;anti tag coimmunoprecipitation;coimmunoprecipitation;pull down,
Q99689,P42858,17500595;15383276,two hybrid,
Q99700,P11940,15663938;20181956,fluorescence microscopy;x-ray crystallography,
Q99700,Q99962,16115810;18602463,anti tag coimmunoprecipitation;two hybrid;pull down,
Q99700,Q99963,16115810;18602463,anti tag coimmunoprecipitation;pull down;two hybrid,
Q99708,P38398,9811458;11739404;17525340,two hybrid;pull down;anti bait coip,
Q99714,P05067,9338779,enzyme linked immunosorbent assay,
Q99728,P33240,10477523,anti bait coip,
Q99728,P38398,8944023,two hybrid;anti bait coip;pull down;gal4 vp16 complementation,
Q99732,Q9NZC7,15064722,pull down;protein array,
Q99741,P38936,15232106,protein array;proximity ligation assay,
Q99741,Q9H211,14672932,pull down,
Q99750,O15015,19060904,two hybrid pooling approach;two hybrid array,
Q99750,O43167,19060904,two hybrid pooling approach;two hybrid array,
Q99750,O75427,16189514,two hybrid pooling approach,
Q99750,O94907,19060904,two hybrid pooling approach;two hybrid array,
Q99750,P17482,19060904;16189514,two hybrid pooling approach;two hybrid array,
Q99750,P29972,16189514,two hybrid pooling approach,
Q99750,P52737,21516116,two hybrid,
Q99750,P55055,19060904,two hybrid pooling approach;two hybrid array,
Q99750,P55064,19060904;16189514,two hybrid pooling approach;two hybrid array,
Q99750,Q14781,19060904,two hybrid array;two hybrid pooling approach,
Q99750,Q14847,19060904,two hybrid pooling approach;two hybrid array,
Q99750,Q5T681,19060904;19447967,two hybrid pooling approach;two hybrid array,
Q99750,Q8NE01,19060904,two hybrid pooling approach;two hybrid array,
Q99750,Q8WWR8,21516116,two hybrid,
Q99750,Q96LL4,19060904,two hybrid pooling approach;two hybrid array,
Q99750,Q9H5Z6,19447967;19060904,two hybrid pooling approach;two hybrid array,
Q99750,Q9H9D4,19060904,two hybrid pooling approach;two hybrid array,
Q99750,Q9UBX3,21516116,two hybrid,
Q99801,P11387,17234752,pull down;anti bait coip;confocal microscopy,
Q99814,P60228,17324924,two hybrid;anti bait coip,
Q99816,O14964,12802020,two hybrid;anti tag coimmunoprecipitation;fluorescence microscopy,
Q99816,Q53EZ4,17853893;20176808,two hybrid;affinity chromatography technology;gal4 vp16 complementation,
Q99816,Q9UK41,19060904,two hybrid pooling approach;two hybrid array,
Q99828,O00401,16582881,two hybrid;anti bait coip,
Q99836,O14836,20676093,anti bait coip;pull down;coimmunoprecipitation,
Q99836,O43791,21988832,pull down;confocal microscopy;two hybrid;anti tag coimmunoprecipitation,
Q99836,P10599,21988832,pull down;confocal microscopy;two hybrid,
Q99836,P51617,17567694,anti tag coimmunoprecipitation,
Q99836,P58753,21334391;17583698;11544529,anti tag coimmunoprecipitation;pull down,
Q99836,Q99836,21988832;21516116;11544529,two hybrid array;two hybrid,
Q99873,P48552,17053781,enzymatic study;anti tag coimmunoprecipitation,
Q99873,P61978,19101556,anti tag coimmunoprecipitation,
Q99873,Q99873,23455924;16169070,anti tag coimmunoprecipitation;two hybrid pooling approach;two hybrid,
Q99933,P08107,11231577,affinity chromatography technology,
Q99942,P62837,19549727,two hybrid array;two hybrid,
Q99952,O43586,9422760,pull down;anti tag coimmunoprecipitation,
Q99961,Q7L190,16169070;21516116,two hybrid pooling approach;two hybrid,
Q99961,Q8IZM6,15944398,pull down;imaging technique,
Q99961,Q99961,21900206;16189514;16115810,two hybrid;two hybrid pooling approach,
Q99961,Q99963,16115810,two hybrid,
Q99961,Q9H788,19060904,two hybrid pooling approach;two hybrid array,
Q99962,P50570,15834155;17257598,surface plasmon resonance;pull down,
Q99962,Q99700,16115810;16713569;18602463,anti tag coimmunoprecipitation;two hybrid,
Q99962,Q99963,16115810,two hybrid,
Q99963,P42858,15383276;17161366,two hybrid;nuclear magnetic resonance,
Q99963,Q96B97,11894096,pull down,
Q99963,Q99700,16115810;16713569;18602463,anti tag coimmunoprecipitation;two hybrid,
Q99963,Q99961,16115810;21900206;16169070,two hybrid;two hybrid pooling approach,
Q99963,Q99962,16115810;21900206,anti tag coimmunoprecipitation;two hybrid,
Q99963,Q99963,16115810;21900206,anti tag coimmunoprecipitation;two hybrid,
Q99986,P04637,24492002;15542844,anti bait coip;anti tag coimmunoprecipitation;confocal microscopy,
Q99986,P38432,21920476,confocal microscopy;peptide array;anti tag coimmunoprecipitation,
Q99986,P62826,18617507,pull down;anti bait coip;fluorescence microscopy,
Q99986,Q12888,22621922,phosphotransferase assay;pull down,
Q99986,Q9H4B4,19103756,confocal microscopy;pull down,
Q9BPW8,P60520,17353931,anti bait coip,
Q9BPX1,Q6ZVK8,19060904,two hybrid pooling approach;two hybrid array,
Q9BPZ3,O95071,16601676,surface plasmon resonance;enzymatic study;isothermal titration calorimetry,
Q9BPZ3,P11940,14685257;16601676,isothermal titration calorimetry;pull down;anti bait coip;nuclear magnetic resonance,
Q9BQ15,P38936,21242961,anti tag coimmunoprecipitation;confocal microscopy;anti bait coip,
Q9BQ15,Q13315,18449195,anti bait coip;protein kinase assay,
Q9BQ70,P21673,19060904;16189514,two hybrid array;two hybrid pooling approach,
Q9BQ83,Q8IY92,19596236;19596235,anti tag coimmunoprecipitation;two hybrid,
Q9BQA1,O14744,22365833,two hybrid,
Q9BQS8,Q9GZQ8,20562859,pull down,
Q9BQY4,Q15038,16189514,two hybrid pooling approach,
Q9BSH5,Q15645,19060904;16189514,two hybrid array;two hybrid pooling approach,
Q9BSI4,Q96AP0,15231715,two hybrid,
Q9BSM1,Q06587,16943429,pull down,
Q9BSM1,Q6W2J9,16943429,anti bait coip,
Q9BSM1,Q99496,22493164,anti tag coimmunoprecipitation;two hybrid array,
Q9BSQ5,Q9BUL8,17657516;23266514,pull down;anti tag coimmunoprecipitation;confocal microscopy,
Q9BST9,P61586,22705156;19944695;12879077,pull down,
Q9BT88,Q92624,19060904;16189514,two hybrid pooling approach;two hybrid array,
Q9BTE3,P25205,22540012,anti bait coip,
Q9BTE3,P33991,22540012,anti bait coip,
Q9BTE3,P33992,24299456,anti bait coip,
Q9BTE3,P33993,22540012;24299456,anti bait coip,
Q9BTE3,P49736,24299456,anti bait coip,
Q9BTE3,Q14566,22540012;24299456,anti bait coip,
Q9BTE3,Q9UJA3,24299456;22540012,anti bait coip,
Q9BTE3,Q9UQE7,24299456,anti bait coip,
Q9BTK6,Q15788,19039327,anti tag coimmunoprecipitation;anti bait coip;pull down,
Q9BTK6,Q6ZW49,19124460,anti bait coip;molecular sieving,
Q9BUB5,Q16539,20936779,two hybrid pooling approach,
Q9BUJ2,P04637,15907477,pull down;anti bait coip,
Q9BUL8,O00506,17657516;16189514,protein kinase assay;two hybrid pooling approach,
Q9BUL8,Q9Y6E0,17657516;16189514;21516116;17353931,two hybrid;two hybrid pooling approach;anti bait coip,
Q9BV20,Q9BV20,16189514;19447967,pull down;two hybrid pooling approach,
Q9BV57,P50281,14718544,two hybrid;anti tag coimmunoprecipitation,
Q9BV68,P51668,19549727;16189514,two hybrid array;two hybrid;two hybrid pooling approach,
Q9BV68,P61077,16189514;19549727,two hybrid pooling approach;two hybrid array;two hybrid,
Q9BV68,Q9Y2X8,19549727;16189514,two hybrid array;two hybrid;two hybrid pooling approach,
Q9BV73,Q9H0K1,20708153,pull down,
Q9BVI0,P62805,16415788,pull down,
Q9BVI0,P68431,16415788,surface plasmon resonance;pull down,
Q9BVJ6,O95257,15383276,pull down,
Q9BWC7,Q15645,19060904,two hybrid pooling approach;two hybrid array,
Q9BWC9,P04637,20159018,fluorescence microscopy,
Q9BWU0,Q13418,17553790,pull down;anti tag coimmunoprecipitation,
Q9BX63,P38398,21240188;14576432;17581638,anti bait coip;pull down;coimmunoprecipitation;anti tag coimmunoprecipitation,
Q9BX63,P40692,17581638,anti tag coimmunoprecipitation;anti bait coip,
Q9BX66,O15265,23892081,isothermal titration calorimetry,
Q9BXC9,Q3SYG4,17574030,anti tag coimmunoprecipitation,
Q9BXC9,Q8IWZ6,20080638;17574030,anti tag coimmunoprecipitation,
Q9BXH1,P10415,17289999;15694340,anti tag coimmunoprecipitation;surface plasmon resonance,
Q9BXH1,Q07817,16151013;15694340,anti bait coip;pull down;surface plasmon resonance,
Q9BXL5,P06748,22712502,anti tag coimmunoprecipitation;fluorescence microscopy;anti bait coip,
Q9BXL7,O95999,19444310;21157432,anti bait coip,
Q9BXM7,O60260,24357652,anti tag coimmunoprecipitation,
Q9BXM7,O75530,23959866,anti bait coip;two hybrid,
Q9BXS5,O95751,19060904,two hybrid pooling approach;two hybrid array,
Q9BXS5,Q14872,16189514,two hybrid pooling approach,
Q9BXW4,Q13501,20562859,pull down,
Q9BXW4,Q14596,19250911,pull down,
Q9BXW9,P51587,15115758;18212739,affinity chromatography technology;anti bait coip,
Q9BXW9,Q16658,20603015,anti tag coimmunoprecipitation;fluorescence microscopy,
Q9BXW9,Q9HB96,12093742,two hybrid;pull down,
Q9BYG4,P41743,11260256,two hybrid,
Q9BYG4,P60953,14676191;11260256,anti tag coimmunoprecipitation;two hybrid;pull down,
Q9BYG5,P41743,14676191;11260256,anti tag coimmunoprecipitation;two hybrid;pull down,
Q9BYG5,P60953,14676191;11260256,anti tag coimmunoprecipitation;two hybrid;pull down,
Q9BYG5,Q05513,11260256,two hybrid;pull down,
Q9BYM8,Q96EP0,17006537;22791023;22430200,molecular sieving;pull down;anti tag coimmunoprecipitation;isothermal titration calorimetry;x-ray crystallography;surface plasmon resonance,
Q9BYM8,Q9Y6K9,20098747,protein array,
Q9BZD4,O14777,15961401;17129783,pull down;molecular sieving,
Q9BZD4,Q02224,17535814,pull down;fluorescence microscopy,
Q9BZE4,P35240,17210637,two hybrid;anti tag coimmunoprecipitation;anti bait coip;confocal microscopy,
Q9BZE9,P55072,21900206,two hybrid,
Q9BZI7,P38919,16601204,anti tag coimmunoprecipitation,
Q9BZI7,Q92900,11163187,anti bait coip,
Q9BZI7,Q9HAU5,15231747;12718880;11163187,two hybrid;anti tag coimmunoprecipitation;anti bait coip,
Q9BZI7,Q9Y5S9,11546873,pull down,
Q9BZL6,Q8WUI4,17962809,anti tag coimmunoprecipitation;pull down;protein kinase assay;anti bait coip,
Q9BZQ8,P06748,22510990,anti bait coip;pull down,
Q9BZR8,Q14680,17280616,pull down,
Q9BZV1,P55072,18656546;18775313,two hybrid;molecular sieving;anti tag coimmunoprecipitation,
Q9C000,P10415,17418785,pull down;anti bait coip;anti tag coimmunoprecipitation,
Q9C000,Q07817,17418785,anti tag coimmunoprecipitation;pull down,
Q9C004,P22681,18273061,x-ray crystallography;anti tag coimmunoprecipitation;isothermal titration calorimetry,
Q9C005,Q9C005,16189514;19556245,pull down;cosedimentation in solution;two hybrid pooling approach,
Q9C005,Q9UBL3,16189514,two hybrid pooling approach,
Q9C086,P18065,19095771,confocal microscopy,
Q9C0C7,P10415,21358617,anti bait coip;anti tag coimmunoprecipitation;cross-linking study;fluorescence microscopy,
Q9C0I1,Q13496,12847286,mass spectrometry studies of complexes;anti tag coimmunoprecipitation;fluorescence microscopy,
Q9C0K0,Q13547,17245431,anti tag coimmunoprecipitation;fluorescence microscopy,
Q9C0K0,Q92769,17245431,anti tag coimmunoprecipitation,
Q9C0K7,Q15831,14676191,anti tag coimmunoprecipitation,
Q9C0K7,Q9Y376,23414517;14676191,two hybrid fragment pooling approach;anti tag coimmunoprecipitation,
Q9GZM8,P49454,17600710;17043677,two hybrid;pull down,
Q9GZM8,Q9NRI5,12812986,two hybrid;anti tag coimmunoprecipitation;fluorescence microscopy,
Q9GZQ8,P35222,23736261,pull down;anti bait coip,
Q9GZQ8,Q13043,20562859,pull down,
Q9GZQ8,Q13188,20562859,pull down,
Q9GZQ8,Q13501,19250911;20562859,two hybrid;pull down,
Q9GZQ8,Q14596,19250911;20562859,pull down,
Q9GZQ8,Q8WVZ9,21900206;20562859,two hybrid;pull down,
Q9GZQ8,Q8WWW0,20562859,pull down,
Q9GZQ8,Q9BQS8,20562859,pull down,
Q9GZQ8,Q9NT62,16303767,comigration in non denaturing gel electrophoresis,
Q9GZQ8,Q9Y383,21900206,two hybrid,
Q9GZQ8,Q9Y4P1,19322194;20562859,x-ray crystallography;pull down,
Q9GZS3,Q6PD62,20178742,anti tag coimmunoprecipitation;molecular sieving,
Q9GZT8,P49366,16189514;19060904,two hybrid pooling approach;two hybrid array,
Q9GZT8,Q15645,16189514;19060904,two hybrid pooling approach;two hybrid array,
Q9GZT8,Q8N7W2,19060904,two hybrid pooling approach;two hybrid array,
Q9GZT8,Q9UI14,16189514,two hybrid pooling approach,
Q9GZT9,Q14318,17353276,two hybrid;pull down;confocal microscopy;gal4 vp16 complementation,
Q9GZT9,Q16665,15474027,experimental interaction detection,
Q9GZV5,O95835,20412773;22078877,anti bait coip,
Q9GZV5,P62258,18227151,coimmunoprecipitation,
Q9GZV5,Q969T9,20972459,anti tag coimmunoprecipitation;pull down;confocal microscopy,
Q9GZZ9,P60520,21900206;16189514,two hybrid;two hybrid pooling approach,
Q9H074,P11940,14685257;9548260;11997512,pull down;far western blotting;surface plasmon resonance,
Q9H0E2,Q15038,16189514;19060904,two hybrid pooling approach;two hybrid array,
Q9H0F6,P08648,21947080,anti tag coimmunoprecipitation,
Q9H0F6,P17301,21947080,fluorescence polarization spectroscopy;pull down,
Q9H0H5,Q02241,22580824,two hybrid;pull down,
Q9H0K1,Q9BV73,20708153,protein kinase assay;anti bait coip;confocal microscopy,
Q9H0M0,Q16630,19447967;16189514,two hybrid pooling approach,
Q9H0R8,O00410,20562859,pull down,
Q9H0R8,O75323,20562859,pull down,
Q9H0R8,O95210,20562859,pull down,
Q9H0R8,P41145,16431922,anti tag coimmunoprecipitation;pull down,
Q9H0R8,Q13501,19250911;16189514;20562859,pull down;two hybrid pooling approach,
Q9H0R8,Q2TAZ0,20562859,pull down,
Q9H0R8,Q86V97,20562859,pull down,
Q9H0R8,Q8TD19,20562859,pull down,
Q9H0R8,Q8WVZ9,20562859,pull down,
Q9H0R8,Q9UPU7,20562859,pull down,
Q9H0W9,Q15645,19060904;16189514,two hybrid pooling approach;two hybrid array,
Q9H160,Q9HCE7,20621832,anti tag coimmunoprecipitation,
Q9H175,P62136,19389623,pull down,
Q9H1D0,P18031,17197020;15894168,phosphatase assay;anti tag coimmunoprecipitation;bimolecular fluorescence complementation,
Q9H1J1,Q9Y5S9,11546873,pull down,
Q9H1Y0,O94817,17353931,anti bait coip,
Q9H1Y0,Q8IZQ1,20417604,confocal microscopy,
Q9H204,P06239,10656681;16899217,two hybrid;pull down,
Q9H204,P06241,16964398;16899217,peptide array;protein kinase assay;pull down,
Q9H204,P62993,15467741,anti bait coip;far western blotting,
Q9H205,O75970,19909339,anti tag coimmunoprecipitation;pull down;peptide array,
Q9H211,O75496,17318181;16482215;15232106;21543332;11125146;14993212,fluorescent resonance energy transfer;pull down;protein array;surface plasmon resonance;coimmunoprecipitation,
Q9H211,Q99741,15232106,protein array,
Q9H267,Q9H9C1,20190753;22677173;19109425,anti tag coimmunoprecipitation;confocal microscopy;anti bait coip;fluorescence microscopy,
Q9H2C0,P22314,16227972,two hybrid;anti bait coip,
Q9H2G2,Q9H2G2,18239682,x-ray crystallography;cosedimentation in solution;cross-linking study,
Q9H2K2,P78314,22153077;22153076,fluorescence polarization spectroscopy;anti bait coip,
Q9H2L5,Q13043,20920251,two hybrid;anti tag coimmunoprecipitation,
Q9H2L5,Q13188,20920251,two hybrid,
Q9H2X6,P61962,20940704,anti tag coimmunoprecipitation;fluorescence microscopy,
Q9H2X6,P63279,19549727;15896780;20936779,two hybrid;pull down;two hybrid pooling approach,
Q9H2X6,Q00987,16212962,pull down,
Q9H2X6,Q01196,16917507,anti tag coimmunoprecipitation,
Q9H2X6,Q09472,16917507,protein kinase assay;anti tag coimmunoprecipitation,
Q9H3S7,O75791,19523899;21179510,peptide array;two hybrid;fluorescence microscopy;far western blotting,
Q9H3S7,P62993,20936779;21179510,two hybrid pooling approach;two hybrid;pull down;anti bait coip;fluorescence microscopy;far western blotting,
Q9H3Y6,Q99704,23822091,protein kinase assay;anti bait coip;pull down;anti tag coimmunoprecipitation,
Q9H467,P06401,17347654,two hybrid;pull down;anti bait coip;beta galactosidase complementation;confocal microscopy,
Q9H469,Q9HAU4,21572392,pull down;anti bait coip;anti tag coimmunoprecipitation,
Q9H469,Q9HCE7,21572392,two hybrid;pull down;anti bait coip;anti tag coimmunoprecipitation;fluorescence microscopy,
Q9H492,Q13501,19427866,fluorescence microscopy,
Q9H4A6,Q02742,23027862,two hybrid;pull down,
Q9H4A6,Q92614,24485452;19837035,anti bait coip;pull down;fluorescence microscopy,
Q9H4B4,Q99986,19103756,pull down;anti tag coimmunoprecipitation;confocal microscopy;anti bait coip,
Q9H4B6,Q13043,16930133;20920251,anti tag coimmunoprecipitation,
Q9H4B6,Q13188,16930133;21988832,anti tag coimmunoprecipitation;two hybrid,
Q9H4D5,Q9UKK6,16189514,two hybrid pooling approach,
Q9H4L4,P06748,18259216,anti bait coip;anti tag coimmunoprecipitation;two hybrid,
Q9H4L4,Q8IZL8,21326211,anti tag coimmunoprecipitation;fluorescence microscopy,
Q9H5V8,P12931,15851033,pull down;anti bait coip,
Q9H5V8,Q05655,15851033,anti tag coimmunoprecipitation,
Q9H5Z6,Q99750,16189514,two hybrid pooling approach,
Q9H665,Q6UW32,21454693,array technology;surface plasmon resonance,
Q9H668,Q2NKJ3,19854130,anti tag coimmunoprecipitation;fluorescence microscopy,
Q9H6T3,Q96MX6,18538670,anti bait coip,
Q9H6Z4,P35813,21960005,pull down;anti bait coip,
Q9H6Z9,Q16665,17353276;15474027,pull down;experimental interaction detection,
Q9H706,P62993,20936779,two hybrid pooling approach,
Q9H788,Q99961,16189514,two hybrid pooling approach,
Q9H788,Q9UJU6,16189514,two hybrid pooling approach,
Q9H8E8,Q9NS73,16189514,two hybrid pooling approach,
Q9H8S9,O95835,19739119,anti tag coimmunoprecipitation;pull down,
Q9H8S9,Q9NRM7,19739119,anti tag coimmunoprecipitation,
Q9H8W4,Q9NS73,16189514;19060904,two hybrid pooling approach;two hybrid array,
Q9H8W4,Q9UI14,16189514;19060904,two hybrid pooling approach;two hybrid array,
Q9H8W4,Q9UKJ5,16189514;19060904,two hybrid pooling approach;two hybrid array,
Q9H944,Q9NX70,14576168,chromatography technology,
Q9H9A7,P54132,15775963,molecular sieving,
Q9H9C1,P49754,19109425,anti bait coip;anti tag coimmunoprecipitation,
Q9H9C1,Q9H267,20190753;22677173;16189514;19109425,two hybrid;anti tag coimmunoprecipitation;two hybrid pooling approach;anti bait coip,
Q9H9D4,O95751,16189514;19060904,two hybrid pooling approach;two hybrid array,
Q9H9D4,Q8NHQ1,19060904,two hybrid pooling approach;two hybrid array,
Q9H9D4,Q99750,16189514,two hybrid pooling approach,
Q9H9D4,Q9H9D4,18255255;15231747,pull down;two hybrid,
Q9H9E3,Q8WVM8,19536132,pull down;anti tag coimmunoprecipitation,
Q9H9G7,O15397,19167051,anti tag coimmunoprecipitation;confocal microscopy,
Q9H9G7,Q8NDV7,19324964;19383768,pull down;anti tag coimmunoprecipitation;confocal microscopy,
Q9H9L3,O00423,16189514;19060904,two hybrid pooling approach;two hybrid array,
Q9H9Q4,Q13426,16439205,pull down;coimmunoprecipitation;anti bait coip,
Q9H9T3,O95163,19185337,anti tag coimmunoprecipitation;anti bait coip,
Q9HAF1,P51116,19060904;16189514,two hybrid pooling approach;two hybrid array,
Q9HAU4,P0CG47,17719543,enzymatic study,
Q9HAU4,P84022,22045334,anti tag coimmunoprecipitation;isothermal titration calorimetry,
Q9HAU4,Q15796,22045334,peptide array;isothermal titration calorimetry,
Q9HAU4,Q9HAU4,15231748;17719543,two hybrid;nuclear magnetic resonance;pull down,
Q9HAU4,Q9Y3C5,20676133;14755250,pull down;anti tag coimmunoprecipitation,
Q9HAU5,Q92900,18256688;19556969,anti tag coimmunoprecipitation;nuclear magnetic resonance;x-ray crystallography;pull down,
Q9HAU5,Q96Q15,16452507,anti tag coimmunoprecipitation,
Q9HAU5,Q9BZI7,15231747;11163187,two hybrid;anti bait coip,
Q9HAW4,O14757,16963448,pull down,
Q9HB21,O75970,11802782;14516276,two hybrid pooling approach;pull down,
Q9HB71,Q8IUQ4,11389839,pull down;proximity ligation assay,
Q9HB75,P78527,19203584,anti tag coimmunoprecipitation;anti bait coip;pull down,
Q9HB75,P78560,17159900;20935634;19203584,anti tag coimmunoprecipitation;electron microscopy,
Q9HB75,Q99750,16189514;19060904,two hybrid pooling approach;two hybrid array,
Q9HB90,Q6IAA8,20381137,fluorescence microscopy,
Q9HB90,Q7L523,11073942;16189514,two hybrid;anti tag coimmunoprecipitation;two hybrid pooling approach,
Q9HB96,Q00597,12649160;11157805,two hybrid;anti tag coimmunoprecipitation,
Q9HB96,Q9BXW9,12093742,coimmunoprecipitation,
Q9HBM1,O14777,14699129,anti tag coimmunoprecipitation;anti bait coip,
Q9HBM1,Q8NBT2,15961401,pull down;molecular sieving,
Q9HBW1,Q96CW9,21946559,x-ray crystallography;light scattering;surface plasmon resonance,
Q9HC52,P35226,17332741;21282530;19636380,anti bait coip;imaging technique;anti tag coimmunoprecipitation,
Q9HC52,P35227,21282530;19636380,pull down;anti tag coimmunoprecipitation,
Q9HC52,Q93009,20601937,anti tag coimmunoprecipitation,
Q9HC52,Q99496,17332741;21282530,imaging technique;pull down,
Q9HC77,Q66GS9,23511974;20531387,anti bait coip;pull down;fluorescence microscopy,
Q9HCE7,P61586,21708152,anti tag coimmunoprecipitation;pull down,
Q9HCE7,Q15797,21708152,pull down,
Q9HCE7,Q9H160,20621832,pull down;anti bait coip;anti tag coimmunoprecipitation,
Q9HCG8,P38919,22365833,anti tag coimmunoprecipitation,
Q9HCJ0,A5YKK6,23463101;21981923,anti tag coimmunoprecipitation,
Q9HCJ0,P11940,21063388;20181956;19716330,anti tag coimmunoprecipitation;x-ray crystallography;nuclear magnetic resonance;pull down,
Q9HCK5,Q8NDV7,19383768,anti tag coimmunoprecipitation;confocal microscopy,
Q9HCM9,P51668,16189514,two hybrid pooling approach,
Q9HCM9,Q9HCM9,16189514;22493164;21516116,pull down;two hybrid pooling approach;anti tag coimmunoprecipitation;two hybrid array;two hybrid,
Q9HCM9,Q9Y577,16189514;22493164,two hybrid pooling approach;anti tag coimmunoprecipitation,
Q9HCS7,Q9UNP9,16189514;22365833,two hybrid pooling approach;two hybrid;anti tag coimmunoprecipitation,
Q9HCU8,P28340,12403614;16510448,ion exchange chromatography;anti bait coip;pull down,
Q9HCU9,Q13547,16919237,anti bait coip,
Q9HCU9,Q92769,16919237,anti tag coimmunoprecipitation,
Q9HD42,O95630,17711858,two hybrid,
Q9HD42,P40818,19302785;17711858,pull down,
Q9HD43,P10912,12907755,array technology;phosphatase assay,
Q9HD67,P43146,21642953,pull down;isothermal titration calorimetry;x-ray crystallography,
Q9NP31,P06239,16839418;15827961,pull down;anti bait coip;anti tag coimmunoprecipitation,
Q9NP77,O60216,20818333,pull down,
Q9NPB6,P41743,14676191;11260256;16189514,anti tag coimmunoprecipitation;two hybrid;two hybrid pooling approach,
Q9NPB6,P60953,10934474;14676191;11260256,two hybrid;anti tag coimmunoprecipitation,
Q9NPB6,Q05513,11260256;16189514;17057644,two hybrid;two hybrid pooling approach;anti tag coimmunoprecipitation,
Q9NPB6,Q8TEW0,14676191;11257119;17057644,anti tag coimmunoprecipitation;coimmunoprecipitation;anti bait coip,
Q9NPD3,Q13868,12419256,two hybrid,
Q9NPD3,Q9Y3B2,15231747,two hybrid,
Q9NPF7,P29460,11114383,anti bait coip,
Q9NPI1,P04637,20228809,two hybrid;confocal microscopy;pull down;anti bait coip,
Q9NPI1,Q9BUJ2,12489984,two hybrid;pull down;fluorescence technology;anti bait coip,
Q9NPI6,P26196,16364915,fluorescence microscopy;anti tag coimmunoprecipitation,
Q9NPI6,Q6P2E9,16364915,fluorescence microscopy,
Q9NPI6,Q8IU60,12417715;15231747,anti tag coimmunoprecipitation;two hybrid,
Q9NPI6,Q92900,16364915;19150429,anti tag coimmunoprecipitation,
Q9NPI8,O15287,12649160,two hybrid,
Q9NPJ1,Q6ZW61,20080638,anti tag coimmunoprecipitation,
Q9NPJ4,Q92900,19150429,anti tag coimmunoprecipitation;pull down;two hybrid,
Q9NPJ6,Q9NWA0,14638676,anti tag coimmunoprecipitation;pull down,
Q9NPP4,P29466,11374873,anti tag coimmunoprecipitation,
Q9NPP4,Q9NPP4,11390368;11374873,anti tag coimmunoprecipitation;pull down;two hybrid,
Q9NPQ8,Q9UMX0,16189514;21516116,two hybrid pooling approach;two hybrid,
Q9NQ48,Q3SYG4,22072986,anti tag coimmunoprecipitation;fluorescence microscopy,
Q9NQ92,O14744,18404153,pull down;cosedimentation through density gradient,
Q9NQB0,P35222,22014570;18772112;16442529;16306047;16724116,anti tag coimmunoprecipitation;anti bait coip;pull down,
Q9NQB0,Q08050,22014570,anti tag coimmunoprecipitation,
Q9NQB0,Q13761,18772112,anti tag coimmunoprecipitation;pull down,
Q9NQB0,Q14526,16724116,anti bait coip;anti tag coimmunoprecipitation;pull down,
Q9NQG5,P24928,22264791,pull down;cross-linking study,
Q9NQG7,Q92902,12756248,anti tag coimmunoprecipitation;cosedimentation through density gradient;molecular sieving,
Q9NQL2,Q7L523,11073942,two hybrid;anti tag coimmunoprecipitation,
Q9NQL2,Q9P2J5,22424946,pull down;anti tag coimmunoprecipitation;fluorescence microscopy,
Q9NQR1,P62805,15933069,methyltransferase assay,
Q9NQS3,P55196,15811349;11024295,two hybrid;anti bait coip;anti tag coimmunoprecipitation,
Q9NQS3,Q92692,21982860;23758976,protein array;surface plasmon resonance,
Q9NQS7,O15392,17099693,anti tag coimmunoprecipitation,
Q9NQS7,P45973,9864353,pull down,
Q9NQS7,Q96GD4,16239925;21051298;17956729,anti bait coip;proximity ligation assay;anti tag coimmunoprecipitation,
Q9NQT4,Q01780,11812149,anti tag coimmunoprecipitation,
